,Open,Close,color
599,17.8799991607666,16.88800048828125,red
600,17.8799991607666,16.88800048828125,red
601,17.8799991607666,16.88800048828125,red
602,16.166000366210938,15.890000343322754,red
603,15.925999641418457,15.46399974822998,red
604,15.600000381469727,15.001999855041504,red
605,14.152000427246094,13.5,red
606,13.930000305175781,13.906000137329102,red
607,13.930000305175781,13.906000137329102,red
608,13.930000305175781,13.906000137329102,red
609,13.779999732971191,13.776000022888184,red
610,13.79800033569336,13.751999855041504,red
611,13.510000228881836,13.586000442504883,green
612,13.739999771118164,13.984000205993652,green
613,13.989999771118164,14.331999778747559,green
614,13.989999771118164,14.331999778747559,green
615,13.989999771118164,14.331999778747559,green
616,14.378000259399414,14.168000221252441,red
617,14.420000076293945,13.432000160217285,red
618,13.220000267028809,13.097999572753906,red
619,13.248000144958496,12.947999954223633,red
620,12.720000267028809,12.815999984741211,green
621,12.720000267028809,12.815999984741211,green
622,12.720000267028809,12.815999984741211,green
623,13.097999572753906,13.204000473022461,green
624,13.407999992370605,13.411999702453613,green
625,13.289999961853027,13.65999984741211,green
626,13.260000228881836,12.82800006866455,red
627,12.699999809265137,12.76200008392334,green
628,12.699999809265137,12.76200008392334,green
629,12.699999809265137,12.76200008392334,green
630,12.800000190734863,12.881999969482422,green
631,12.859999656677246,13.02400016784668,green
632,12.819999694824219,13.119999885559082,green
633,13.038000106811523,12.449999809265137,red
634,12.479999542236328,12.819999694824219,green
635,12.479999542236328,12.819999694824219,green
636,12.479999542236328,12.819999694824219,green
637,12.435999870300293,12.75,green
638,12.92199993133545,13.199999809265137,green
639,13.180000305175781,12.98799991607666,red
640,13.40999984741211,13.54800033569336,green
641,12.998000144958496,12.562000274658203,red
642,12.998000144958496,12.562000274658203,red
643,12.998000144958496,12.562000274658203,red
644,12.300000190734863,11.944000244140625,red
645,11.765999794006348,11.904000282287598,green
646,12.100000381469727,11.855999946594238,red
647,11.800000190734863,12.079999923706055,green
648,12.342000007629395,11.685999870300293,red
649,12.342000007629395,11.685999870300293,red
650,12.342000007629395,11.685999870300293,red
651,11.697999954223633,12.052000045776367,green
652,12.444000244140625,11.907999992370605,red
653,12.246000289916992,12.345999717712402,green
654,12.182000160217285,12.814000129699707,green
655,12.263999938964844,12.416000366210938,green
656,12.263999938964844,12.416000366210938,green
657,12.263999938964844,12.416000366210938,green
658,12.819999694824219,12.59000015258789,red
659,12.819999694824219,13.223999977111816,green
660,13.069999694824219,13.229999542236328,green
661,13.20199966430664,13.399999618530273,green
662,13.064000129699707,13.612000465393066,green
663,13.064000129699707,13.612000465393066,green
664,13.064000129699707,13.612000465393066,green
665,13.855999946594238,13.63599967956543,red
666,13.807999610900879,13.887999534606934,green
667,13.895999908447266,13.944000244140625,green
668,13.442000389099121,13.805999755859375,green
669,13.880000114440918,14.045999526977539,green
670,13.880000114440918,14.045999526977539,green
671,13.880000114440918,14.045999526977539,green
672,14.246000289916992,14.20199966430664,red
673,14.447999954223633,14.640000343322754,green
674,14.562000274658203,13.880000114440918,red
675,13.821999549865723,14.9399995803833,green
676,15.380000114440918,15.300000190734863,red
677,15.380000114440918,15.300000190734863,red
678,15.380000114440918,15.300000190734863,red
679,15.692000389099121,15.821999549865723,green
680,15.942000389099121,16.173999786376953,green
681,15.98799991607666,15.592000007629395,red
682,15.770000457763672,15.37600040435791,red
683,15.239999771118164,14.907999992370605,red
684,15.239999771118164,14.907999992370605,red
685,15.239999771118164,14.907999992370605,red
686,14.871999740600586,14.984000205993652,green
687,14.881999969482422,15.35200023651123,green
688,15.520000457763672,15.76200008392334,green
689,15.944000244140625,15.88599967956543,red
690,15.916000366210938,15.699999809265137,red
691,15.916000366210938,15.699999809265137,red
692,15.916000366210938,15.699999809265137,red
693,15.539999961853027,15.479999542236328,red
694,15.366000175476074,15.10200023651123,red
695,15.088000297546387,15.371999740600586,green
696,16.229999542236328,16.253999710083008,green
697,16.145999908447266,15.887999534606934,red
698,16.145999908447266,15.887999534606934,red
699,16.145999908447266,15.887999534606934,red
700,15.923999786376953,15.965999603271484,green
701,15.763999938964844,15.315999984741211,red
702,15.218000411987305,15.09000015258789,red
703,15.34000015258789,15.814000129699707,green
704,16.281999588012695,16.577999114990234,green
705,16.281999588012695,16.577999114990234,green
706,16.281999588012695,16.577999114990234,green
707,16.158000946044922,16.211999893188477,green
708,16.70199966430664,17.195999145507812,green
709,17.006000518798828,16.865999221801758,red
710,16.43000030517578,15.850000381469727,red
711,15.8100004196167,15.649999618530273,red
712,15.8100004196167,15.649999618530273,red
713,15.8100004196167,15.649999618530273,red
714,15.600000381469727,15.315999984741211,red
715,15.095999717712402,15.12399959564209,green
716,15.289999961853027,15.522000312805176,green
717,15.54800033569336,14.368000030517578,red
718,14.461999893188477,14.288000106811523,red
719,14.461999893188477,14.288000106811523,red
720,14.461999893188477,14.288000106811523,red
721,14.461999893188477,14.288000106811523,red
722,14.368000030517578,13.64799976348877,red
723,13.22599983215332,13.206000328063965,red
724,13.20199966430664,13.67199993133545,green
725,13.657999992370605,13.442000389099121,red
726,13.657999992370605,13.442000389099121,red
727,13.657999992370605,13.442000389099121,red
728,13.75,13.802000045776367,green
729,13.906000137329102,13.411999702453613,red
730,13.54800033569336,13.894000053405762,green
731,13.89799976348877,13.529999732971191,red
732,13.618000030517578,13.800000190734863,green
733,13.618000030517578,13.800000190734863,green
734,13.618000030517578,13.800000190734863,green
735,14.041999816894531,14.859999656677246,green
736,14.529999732971191,14.564000129699707,green
737,14.763999938964844,14.60200023651123,red
738,14.812000274658203,14.763999938964844,red
739,15.208000183105469,15.343999862670898,green
740,15.208000183105469,15.343999862670898,green
741,15.208000183105469,15.343999862670898,green
742,15.619999885559082,15.581999778747559,red
743,15.618000030517578,16.124000549316406,green
744,16.392000198364258,16.052000045776367,red
745,15.968000411987305,15.62399959564209,red
746,15.727999687194824,15.947999954223633,green
747,15.727999687194824,15.947999954223633,green
748,15.727999687194824,15.947999954223633,green
749,16.51799964904785,17.378000259399414,green
750,17.61199951171875,17.6560001373291,green
751,17.624000549316406,17.332000732421875,red
752,17.860000610351562,17.857999801635742,red
753,17.857999801635742,17.857999801635742,green
754,17.857999801635742,17.857999801635742,green
755,17.857999801635742,17.857999801635742,green
756,18.600000381469727,18.08799934387207,red
757,17.510000228881836,17.964000701904297,green
758,17.850000381469727,18.40999984741211,green
759,18.902000427246094,19.552000045776367,green
760,19.398000717163086,19.95599937438965,green
761,19.398000717163086,19.95599937438965,green
762,19.398000717163086,19.95599937438965,green
763,19.43000030517578,20.03499984741211,green
764,19.718000411987305,20.225000381469727,green
765,20.80500030517578,20.774999618530273,red
766,20.795000076293945,21.260000228881836,green
767,20.81999969482422,19.856000900268555,red
768,20.81999969482422,19.856000900268555,red
769,20.81999969482422,19.856000900268555,red
770,19.812000274658203,20.3799991607666,green
771,20.295000076293945,20.920000076293945,green
772,21.104999542236328,21.030000686645508,red
773,21.229999542236328,20.8700008392334,red
774,20.225000381469727,19.81599998474121,red
